run,repetition,Module,idleTime:last,rxTime:sum,txTime:sum
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[31].wlan.mac,208.725339519,592.050478887071,11.733599999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[32].wlan.mac,209.91593306717,591.80410043938,10.389599999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[33].wlan.mac,213.37083990926,597.86779126705,8.4743999999996
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[34].wlan.mac,215.56259611112,607.921793584911,8.0999999999997
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[35].wlan.mac,210.05518426062,598.688651026151,10.120799999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[36].wlan.mac,209.21404491562,590.164668799361,11.181599999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[37].wlan.mac,212.5701104542,604.145263439871,8.7791999999996
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[38].wlan.mac,209.45834239608,596.929816096941,10.931999999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[39].wlan.mac,208.6741018559,593.575244813561,11.594399999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[40].wlan.mac,208.94298189526,585.81708116069,11.145599999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[41].wlan.mac,216.06830710528,612.086506741271,7.9775999999997
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[42].wlan.mac,208.30951086611,590.830260115291,12.482399999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[43].wlan.mac,209.34839830497,599.296053665571,11.258399999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[44].wlan.mac,207.20887901555,589.421158975061,14.181599999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[45].wlan.mac,207.20987448092,583.810610249981,14.639999999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[46].wlan.mac,209.33494606398,596.676981053571,10.903199999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[47].wlan.mac,208.84447760457,596.020241685751,11.531999999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[48].wlan.mac,208.10998405331,599.10121897482,12.571199999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[49].wlan.mac,205.51459930021,574.748220212031,18.6744
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[50].wlan.mac,207.59077741149,585.684528470521,13.900799999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[51].wlan.mac,209.40302696031,595.249918853761,10.701599999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[52].wlan.mac,209.9241674527,597.406150892851,10.303199999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[53].wlan.mac,209.54357220665,596.338999127611,10.797599999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[54].wlan.mac,209.28186929862,594.876439338181,10.979999999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[55].wlan.mac,209.72060415465,600.180070713211,10.859999999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[56].wlan.mac,207.39401045563,585.100221388531,13.891199999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[57].wlan.mac,209.63907643651,587.53482341805,10.723199999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[58].wlan.mac,216.11529699474,614.665090269821,7.7543999999997
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[59].wlan.mac,207.34078560162,578.501561267501,14.267999999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[60].wlan.mac,213.92537302364,612.691534607491,8.4599999999996
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[61].wlan.mac,206.5876020237,587.57645359091,15.880799999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[62].wlan.mac,205.84256730599,574.078061356641,17.5536
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[63].wlan.mac,209.49131798999,605.02280167539,10.756799999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[64].wlan.mac,205.6407117861,571.489462638961,18.4848
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[65].wlan.mac,209.36765907833,603.33428719213,10.823999999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[66].wlan.mac,206.09535263833,576.972261279091,17.1168
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[67].wlan.mac,208.71216785971,594.293475621671,11.831999999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[68].wlan.mac,208.57267078507,593.607915518201,12.115199999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[69].wlan.mac,208.45124805506,597.855050298861,12.220799999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[70].wlan.mac,206.48197670362,572.3386201126,16.576799999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[71].wlan.mac,213.10182866096,597.99525513684,8.5391999999996
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[72].wlan.mac,214.94535770093,605.070900587,8.1959999999997
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[73].wlan.mac,211.21878086395,600.472649142801,9.2303999999996
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[74].wlan.mac,210.12322612632,603.348942957561,10.245599999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[75].wlan.mac,207.0151168612,585.491218775151,14.810399999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[76].wlan.mac,208.0786264923,582.83326279632,12.753599999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[77].wlan.mac,214.27427112866,612.959236635551,8.4239999999996
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[78].wlan.mac,206.85257346744,587.958622644981,15.326399999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[79].wlan.mac,206.40591422987,587.10448054603,16.235999999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[80].wlan.mac,205.68578391886,577.330077713021,18.1152
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[81].wlan.mac,207.267317667,573.88681248036,14.613599999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[82].wlan.mac,217.13499848493,597.66060400779,7.9199999999997
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[83].wlan.mac,220.71428719809,616.632266122301,7.7063999999997
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[84].wlan.mac,208.65868501198,587.14040275093,11.767199999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[85].wlan.mac,213.36540312148,607.820607903841,8.5871999999996
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[86].wlan.mac,208.29193047686,589.632555018701,12.463199999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[87].wlan.mac,209.96100336967,601.894963055201,10.495199999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[88].wlan.mac,207.18406209079,592.67831670912,14.251199999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[89].wlan.mac,205.79457113908,581.92422020812,17.8944
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[90].wlan.mac,205.71880044529,565.21573991548,17.9712
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[91].wlan.mac,215.25785027321,615.899127334881,8.1407999999997
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[92].wlan.mac,206.20504081231,574.73353949432,16.795199999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[93].wlan.mac,210.65601658003,602.767686522431,9.9695999999995
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[94].wlan.mac,207.74603737623,571.38695561845,13.365599999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[95].wlan.mac,223.24732380079,601.40396522382,7.5407999999997
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[96].wlan.mac,223.80486853507,624.530921304391,7.3511999999998
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[97].wlan.mac,206.92770422547,573.94602736723,15.254399999999
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[98].wlan.mac,215.06079402327,603.61114455995,8.0639999999997
oneHundredNodes-0-20210531-22:25:08-5364,0,TestNet.source[99].wlan.mac,212.99371314018,599.60494574955,8.8199999999996
,,,,,
,,Min,205.51459930021,565.21573991548,7.2791999999998
,,Max,235.22135572594,632.348868467641,25.359487999977
,,Media,210.492360304138,593.819200285811,11.7679068799991
,,,,,
,,,,,
,,Tempi nodo ,,,
